user_id,prod_id,rating,label,date,text_
6412,9,2,1,9/21/2014,The flavor and lack of chopped preparation for the steak is a letdown for me. ˜Alas. ˜I'll stick with Pat's or Dalessandros.
6413,9,5,1,9/21/2014,"This may seem crazy that I'm giving them a fiver, but, they have something I've never tasted anywhere else: their hot sauce. I only just tried it recently (used leftover container for small portion of food) and am blown away. Not sure if they make it or if it's from a company, but, it is just highly-noxious, tasty, red goodness. If a jalapeno is too hot from you and a long hot would kill ya...stay away. That aside...enjoy. :] End note: I also commend Joey Vento and what he stood for; especially as a South Philadelphian like myself. I'm not an inbred or an old-timer either. In my early 20's and college-educated."
6414,9,2,1,9/21/2014,"I just returned from a road trip to Philly where I had an opportunity to visit Geno's. For those few who don't know. Geno's is a half a block from Pat's. We gave the nod to Geno's as my daughter recently tried both establishments and preferred the roll and onions at Geno's. Although, she wasn't really thrilled with either place. Im must agree. Quite frankly , the Cheesesteaks at a couple of my local home town spots are much better. Puzo's & The Caboose on the Corner, located in Fairfield NJ are both FAR superior in every way. Better roll, better quality & quantity of meat and a much larger variety of custom toppings. I have come to the conclusion that the legendary ""Great Philly Cheesesteak"" is a complete myth. I won't be back."
6415,9,3,1,9/18/2014,"Between the two competitors I chose pats because Genos had grizzly meat with a lot of straight fat, pats meat was very juicy and most of the fast was trimmed off. Also the comparison of bread pats had soft bread while geno's was crusty. Similar in price, andI also liked geno's service a little better. Never the less it's a good food spot to try for tourists."
6416,9,1,1,9/18/2014,Over rated.
6417,9,3,1,9/17/2014,I come here for their Philly Cheese Steak. Honestly i need to say i like their bread but steak...
6418,9,1,1,9/16/2014,Overpriced and nothing special about it. Rather spend that type of money on a large Big Mac and still have money left over for some lotto tickets. Would not recommend anyone to this place. Racist a$$hoIe started the English only bull. Everyone should stop going there. Even the tourist. Cause people from Philly knows their cheesesteaks and know where to go get a good one and that place is not geno's or pat's.
6419,9,2,1,9/15/2014,"I'm sure this place doesn't need my review, but what the heck. ˜Here goes... I was told by several people that I needed to choose between either Pat's or Geno's when visiting Philadelphia. ˜By sheer chance, I ended up going to Geno's. ˜After all the hype, I was really expecting an amazing cheese steak sandwich. ˜In actuality, I thought the sandwich was just alright. ˜I was good, don't get me wrong; but I was expecting a mindblowingly tasty experience of orgasmic proportions based on everything that was told to me. ˜The meat was kind of bland and dry and the overall sandwich was kind of flat. ˜Again, nothing special about it at all. Truth be told, I think I've had a better cheese steak sandwich in Denver of all places. ˜There's a place off of Broadway that I still remember as being pretty amazing to this day after having visited years ago. ˜But who knows, maybe I was just exceptionally hungry when I tried that place."
6420,9,1,1,9/14/2014,"Geno's ""English-only"" sign is ignorant and unwelcoming. The cheesesteak at Pat's (right across the street) tastes better anyway. Although I have to admit, neither Pat's or Geno's was amazingly good."
6421,9,2,1,9/14/2014,Typical tourist steak joint. ˜People from Philadelphia do not eat here unless they are drunk at 3 a.m.
6422,9,4,1,9/13/2014,Pretty good. Way better than Denver. I like Pat's better. It's meatier and they use real Cheez wiz. The meat has something Pat's doesn't. I can't put my figure out what it is. It is a little better here. The service is terrible. They are both fun and a good visit. Best in town is Sonny's.
6423,9,2,1,9/13/2014,Don't waist your time. I'm from Philadelphia ˜my whole life. People only go here because the name.... same with Pats. People if your coming to visit here in the city the food really isn't good and locals do not eat there. South philly has a million really tasty food spots. But Geno's and Pats aren't not one of them. Put it this way I was drunk and hungry with my husband and another couple it was late nothing was opened so we go here I couldn't even eat the food drunk and hungry. That's pretty bad:( however it is in a cool location at 9th street. Oh n be prepared to spend a lot of money $$$$$$$$$
6424,9,5,1,9/13/2014,"I thought my sandwich was delicious, so was hubby's. We each got one with a different cheese so that we could share. The fries were yummy too. What stuck with me more than the food was the attitude of the employees. They were so friendly and funny, that it truly made for a great experience."
6425,9,3,1,9/12/2014,"So...after visiting Pat's, Geno's was my next stop. ˜I made sure to order the same thing I had at Pat's (cheesesteak wit, with provolone) ,except I don't think Geno's has mushrooms.... I got my sandwich and I slowly unwrap it.....and again no magic faeries.....oh well. ˜I don't know....after traveling all this way, I thought there would be some sort of magical aura, but no...just a quickly made cheesesteak. I ate it and found out that I am a Geno's guy. On this particular day, the onion to meat ratio was almost one to one at Geno's. ˜Pat's has meat with a little onion....for me that was the difference. ˜That and the fact that the cheese slices in Geno's were thinner so it melted a little faster...to blend the flavor. ˜The bun was still nice and soft here, but the onions (that have been soaking up flavor juice from the well seasoned grill) made this cheesesteak better. My wife ordered cheese fries and those were good as well. ˜Crunchy fries with soft cheese sauce....good times."
6426,9,1,1,9/11/2014,"Steaks are ok, not the best in Philly at all, but will never go there again because of Joey Vento and his hate mongering when he was alive!!!!!!"
6427,9,2,1,9/10/2014,This place was not what i expected. Beginning with the rudest service from a woman with blonde hair saying nasty comments. This was our first time there and will be our last. Food was OK but should have went to Pats. Two of the servers did not seem like they wanted to be there with the rude stares and comments. I drove over an hour to try this place and i am VERY disappointed. Also it is over rated and in a bad area. Maybe they should live up to There expectation!
6428,9,4,1,9/9/2014,"We took the family for a Geno/Pat test. ˜I'm a GENO's fan ˜YAHOOO, The bread is what made the difference. ˜The people as well ˜I liked the wit'out. ˜Everytime company comes into town we do the Geno/Pat comparison. ˜Geno's wins every time. ˜Oh wait Pat's won with one person from Massachusetts, what do they know up there ˜hmmph they eat boiled dinners! ˜GO GENO's"
6429,9,2,1,9/9/2014,"Food - I honestly liked Geno's Steaks over Pat's because it wasn't as dry and the bread was somewhat crispy. However, I can still see some same problems I had with Pat's at Geno's. The meat was somewhat dry, like it has been sitting on the grill for too long and they had to sell it, unfortunately. They definitely had the better fries compared to Pat's but it was honestly like choosing the better between 2 poisons. Price - A little less expensive than Pat's but I would not come back and pay for that. Service - Slightly better than Pat's but it was definitely not superb. I would not return. So overrated. I was upset at the end."
6430,9,2,1,9/9/2014,"Finally did the cheese steak thing! In comparison of flavor, Pat's wins. Very disappointed in the price to quantity, neither had any meat and was only half a sandwich. Geno's had a more inviting atmosphere and friendlier staff. Meat had a taste of old blood, but the roll was warm and the meat was hot. I'll stick to my South Jersey cheese steaks, Seagraves and Italian Kitchen, you have no competition! Same price, twice the size and tree times the meat!"
6431,9,2,1,9/8/2014,"Geno steaks are not that good , the place is over rated ....if you had to pick a place in south philly I would go with tony lucks at front and Oregon !!!!!"
6432,9,3,1,9/7/2014,"I lived in Philadelphia for about 7 years, and only came here a handful of times. ˜However, I returned this year, after moving to the West Coast and decided to partake in a head to head competition of Pat's versus Geno's. ˜ We ordered a steak sandwich from each, identical wit Wiz and Onions, and then split each one in half and shared. We agreed that we enjoyed Pat's just a bit better. ˜Both had redeeming qualities; however, we thought that Pat's flavor profile was just a bit better than Geno's. ˜ Our opinion; however, both produced a quality steak. ˜ I must say that Geno's gets one less star, despite both being pretty good. ˜We ordered a soda and a steak from Geno's; however, they refused to give us a cup of water, despite purchasing a steak and soda from them. ˜The service on this issue was not really satisfactory."
6433,9,4,1,9/7/2014,"Thought this place was better than Pat's. Bread was fantastic, had more texture and flavor. Steak WAS NOT as grubbie and chewie as Pats. The cheese was more flavorful. We did cheese fries too... Soo good. ˜They only accept cash!!! ˜Be aware! ˜I was pleased and will be back! ˜The steak was so tender wet and savory. Perfectly spiced and nice and salty!"
6434,9,2,1,9/6/2014,"good food, but overrated, ate here a bunch of times, but its really bad for you. they make it very fast because of the long lines and dont really spend time cooking the meat correctly, both pats and geno's are going down the drain"
6435,9,2,1,9/5/2014,"Not that good. When you get to Geno's the first thing you'll notice are the ultra-bright, white neon lights that look like the cross between a cafeteria and an ER waiting room. The cheese steak (I got one with provolone) was limp, semi-cold, and devoid of flavor. I couldn't even tell it had cheese in it. A disappointment. Also, maybe I just don't like whiz, but the fries with whiz were just inedible. On a side note: what's with the sign that warns patrons ""This is America, speak English!""? This just sounds xenophobic. Why so confrontational towards foreigners? Are people who work at Geno's able to speak the local language every time they travel abroad? French fries here are indicated as Freedom Fries on the menu, and I don't think this was a joke. Perhaps Geno's even donated money to return the Statue of Liberty to France at the time of the Iraq invasion. Finally, all the various police emblems, which under other circumstances could have been seen as a colorful, interesting collection, end up contributing to the overall unwelcoming, menacing ambiance. ---------------------------- PS: If, like me, you're planning a nice, long walk from downtown to get to this neighborhood in the evening, think again. Although not necessarily unsafe, you'll walk through dilapidated neighborhoods with completely empty streets before reaching your destination."
6436,9,4,1,9/3/2014,"Geno's is the best out of Pat's and Tony Lukes. The onions are what makes the cheesesteak really good. They could def. add more meat on the sandwich to make it a little better, but always a fan of this place. Advice, don't order slow at the window and know what you want. These people have no patience lol"
6437,9,4,1,9/2/2014,Ok so I talked shit and got bit I admit!!!!!! Was picking a friend up from the airport at 8 p. M and the flight was delayed 3 hours so instead of sitting in the airport I drove into the city I drove first to Geno's steaks thought that the cheese whiz thing was cracked tried it for the first time and it was damn good funny though you can get a steak from one window and you have to go to a different window to get a drink thought that was weird but I like the place it is good go there go there now
6438,9,1,1,9/2/2014,"Not sure what all the hype is about. ˜Yes this place and Pat's got their fame from tv shows and famous celebrities, but famous for their food?....not so much. ˜Geno's seems to get their fame and business from tourism. ˜I was pretty eager to try out an authentic Philly Cheeseteak to see how it matches up with the one local to me back in Cali. ˜First off, the line was wrapped around the block, but the best part was the the line moved very quickly. ˜You get to the window and blurt out your sandwich order and pay 10 bucks to the lady. ˜The sandwich came in 3 minutes, then if you want a drink you have to move down to the next window to order the rest of your meal. (fries and a soda) ˜ ˜ ˜ Ready to eat my sandwich, I unwrap it and it literally looked like a pile of microwaved meat stuck in an an ordinary roll. ˜The bread was tough and chewy inside and out without a hint of toasting or crisp on the outside. ˜Meat was pretty bland and was in small pieces like getting the last of a bag of chips. ˜The only thing I could really taste was the provolone cheese. ˜ In short, tasted like a microwaved frozen sandwich. ˜Also got a LARGE soda, which was about 12 oz or so. ˜I know we americans are overweight, but a Large is a large..and it should be about 20 oz-24 oz minumum esp if you're paying top prices. ˜ ˜ Lastly, also had an order of fries for 4 dollars!! yes $$$$4 DOLLARS!!! Fries are served in a paper cup and look like seasoned fries but aren't so it makes me wonder what kind of oil they use. ˜Ate the first fry and I immediately had that nasty oil/film coating left in my mouth. ˜Felt like plastic melting in my mouth, ˜ ˜A complete tasteless meal for 16 bux, now you know how these guys stay in business with all their shiny lights at night. ˜Someone has to pay for the electric bill. ˜ Don't recommend this place as its a novelty but they will get their share of tourists and i was def one to fall for the tourist trap. ˜ Oh and remember, according to the sign in front, if you don't speak Engrish, then don't bother cuz you're not welcome."
6439,9,1,1,9/1/2014,"I was so excited to try an authentic Philly cheesesteak and spent the entire ride from the airport thinking about a sandwich overflowing with meat, peppers, onions and cheese ""wiz,"" but I was disappointed when it turned out to be more roll than anything else. Very skimpy on the filling, I barely needed a napkin. I was also put off by the ""this is America, please order in English"" sign in their window. I only speak English, but would expect more hospitality and less blatant hostility from a ˜ place so dependent on visits from tourists from all over. If I had noticed the sign before I ordered, I would've taken my business across the street to Pat's."
6440,9,5,1,9/1/2014,"I grew up in PA, but live in Cali now with my husband. I took my family t o east coast and of course my husband had to go here. Service was fast I got a steak sandwich with onions and whiz. Super cheesy and delicious ˜- bread was soft. Steak was more like small round patty's loved it. I actually ate a Pat's steak sandwich at the same time and I was comparing the two and Geno's was cheesier."
6441,9,2,1,9/1/2014,"Not a good steak. Gummy bread. Worse than so-so but not inedible. But what really sets this place apart are the ample side servings of xenophobia and the meaty blobs of crypto-facism. After looking around at the place with its signs proudly claiming not to serve anyone who doesn't speak English, not to mention a collection of badges and buttons that rival a police museum, I was sorry I gave this creepy establishment a dime, let alone $30. But ... it created a lifetime memory between my son and myself. He just kept asking me the whole time after, why is a place like this still in business? Good question son."
6442,9,4,1,8/31/2014,"Honestly, I liked Geno's Steaks out of the ""Big 3"" (Geno's, Pat's, and Tony Luke's) the most. I ordered the cheesesteak with the american cheese and onions. The bread was crisp on the outside while chewy on the inside and the cheese complimented the steak really well. Also keep in mind I also went across the street and had a cheesesteak from Pat's, which was very similar."
6443,9,4,1,8/31/2014,"so good, make sure you know what you want before you get in line"
6444,9,2,1,8/31/2014,"My friends were in town and wanted to experience a Philly Cheesesteak. Of course, they've heard about Geno's and Pat's so I took them there. I personally didn't have high expectations from Geno's because I haven't heard many good things about it. Nevertheless, I did expect a decent cheesesteak from here. I ordered a provolone cheesesteak with onions. Very fast service! I got my cheesesteak in less than two minutes. They sure pound those babies out here! Onto the actual cheesesteak now. I'm not too big a fan of cheesesteaks, so I can't judge them as well as many other people. I've had a few of them to compare Geno's with though. That being said, I was extremely disappointed with my cheesesteak from Geno's. The bread was so chewy and awful. I had to yank it from my mouth to get an actual bite out of it. It wasn't toasted at all and was just stale. The meat was mediocre at best. It was not tender, and they definitely skimp out on the meat. I barely tasted the cheese in my order. Onions are onions so it's a bit hard to mess that up. Overall, I wouldn't recommend going to Geno's for your first Philly cheesesteak experience. I give it two stars: one for the food and one for the quick service. Save yourself the trouble and head to Tony Luke's! I have yet to try Jim's, but that's next on my list."
6445,9,2,1,8/30/2014,"So decided to stop in and try a cheese steak at ginos steaks, what a disappointment figured coming from NYC it would be better than anything I could find back home. NOT!! First off the meat is sliced not chopped, had no flavor, the bread was weak and really didn't stand up to the steak, not even toasted, the onions , tasted like they came outa a can , the cheese ( got provolone ) again no flavor and not even melted, Oh and where are the peppers man, cant have a cheese steak without peppers! All in all very poor , I can get a better tasting cheese steak from papaya king on the corner of 42nd and 9th for $7.50 with fries and a drink. And to be fair I went across the street to try Pats king of steaks same crap! Final word can get a better cheese stake for half the price in NYC"
6446,9,1,1,8/30/2014,"These people think its funny to have horrible attitudes. ˜Not the Philadelphia spirit. ˜Funny that they demand you speak English, since they are all decendants of a bunch of immigrant Italians running the place. ˜Their cheese steaks belong in Times Square, not South Philly. ˜We got yelled at because we parked (on the public street) and then went to Pats across the street. ˜These people are not what Philadelphia is about. ˜This is also the same place where fans think its funny to beat up visiting sports team fans. ˜I just want a steak, I'm not here to earn street cred!"
6447,9,2,1,8/28/2014,"Ehhhh nothing compared to Pats. ˜When you look at theirs next to pats, it's got wayyyy less meat and their wiz is more liquidy. I wouldn't come back to this one when I'm in Philly and craving a cheesesteak since Pats just right across the street lol"
6448,9,1,1,8/25/2014,"Was in Philly a couple of weekends ago with a friend and we figured we'd do the tourist thing and go try Pat's and Geno's. First ate at Pat's then came here to compare. Fortunately, right before i was about to place my order my friend pointed out their bullshit ""taking back our country! this is America speak English"" sign. ....Are you serious? So we turned around and went back to Pat's for seconds instead. And judging from the reviews not only are they blatantly racist, but their food sucks anyway, so I'm content with our choice. Stay classy, Geno's."
6449,9,1,1,8/25/2014,Go for pat's! but i think they're both over-rated to be honest...
6450,9,1,1,8/25/2014,"Soooo ... I tried a bite of a friends cheesesteak late night after bar hopping and I spit it right out ! I felt like I was eating very low quality meat that was chewy and made think that if I ever had rat meat that's what it would taste and feel like ! I do love a good cheese fry late night from here , but don't forget ˜in the morning you will be ass blasting it out !! Haha at least that's what always happens to me !"
6451,9,1,1,8/25/2014,Very bland. I don't understand how they can call themselves the best. Tasteless and cheeseless overpriced cheese steak sandwich. I barely tasted the cheese and the steak had no taste. ˜Oh and there was a sign at the ordering counter telling customers to speak English. I mean I understand that but customers are the ones who pay your rent and salary so have some respect man.
6452,9,4,1,8/24/2014,"Love cheesesteaks here!!!!! I like how they cut their meat thin slice and easy to chew, it was tender and love onions was cook on the point. The only thing is their service wasn't friendly!!!!"
6453,9,3,1,8/24/2014,"Fat Peter rating system. as follows: STARS- standard yelp CHANCE I WILL BE BACK- NO Why I went ˜-famous. why not they a little better then pats they don't chop their steak. ˜standard cheesesteak i've had better Foods done.... lets move on GENO STEAK is a sonofabitch. ˜he is a racist with his political rants and bull ""speak english"" ˜he runs a public place and he should take that stuff down. ˜I will never eat there again. racist KKK bastard. ˜FREEDOM Fries ... WHITE piece of pasta eating big mouth trash. ˜ don't you dare take this down cause he has the signs up at restaurant I can put this up. ˜ oh and cheesesteak was okay goto other place I reviewed.. have a nice day"
6454,9,3,1,8/24/2014,"Oh Geno's ˜I really liked how fast I got my food, but I have to say where's the beef? I came here with our of town guest we shared a Geno's and a Pats cheese steak.... and the winner was Pats. While I have to say the glimmering light of Geno's is tempting I would most definitely go to Pat's. Not to say they don't make a tasty Cheese Steak, I will definitely give it another try."
6455,9,4,1,8/24/2014,"If you choose anywhere else for a Philly cheese steak, you're not from Philly...it's just the way it is. Order correctly and ENJOY!"
6456,9,3,1,8/23/2014,Definitely not what I expected. ˜The quality of the roast beef wasn't there. ˜The mushrooms were canned and they charged $1 extra. The grilled onions were nothing special. There is no special sauce either. I put some mustard on it just to get some flavor. The bread was very good. ˜The line wasn't too bad. ˜They made all the pricing end in even dollars with tax. ˜$4 for french fries that looked ordinary is no bargain. I skipped them. ˜$2 for small drinks and no refills - no bargain. ˜They are using their hype to get business. ˜Pain that you have to go to different windows for sandwiches and drinks/fries.
6457,9,2,1,8/23/2014,I can get a better cheesesteak at my local pizzeria in NYC. Really nothing special. Frozen fries get rubbery after 5 minutes. I really cant believe I drove down here for this. Maybe Pat's??
6458,9,4,1,8/21/2014,"So i got dragged along on a road trip and was told this was one of the better cheesesteak spots in Philly. Not gonna lie I am not a huge fan of teh ""chease steaK' but I figured why not try it... So we get there and tehres a huge line, mind you this was on July 4th, of all days, but the line went pretty quick, It's definetly a assembly line prep of the classic cheese steak sandwich. I love that I can see the kitchen prepare my food right before my eyes. The sandwiches were flying like hot cakes and everyone was raving about them. While on the line a patron of the competetion, ""pat's steaks"" decided that he was going to buy a steak from geno's and Pat's, (comparison?) and sit at the tables meant for geno's... A big guy, Presummembly Geno? Started screaming at the guy to ""get lost with that Crap sandwich!"" and told him he didn't care if he bought one from him as well... He kept screaming till the guy and his family left. So taht was enetertaining, as I waited on the long line, while drooling ancd starving... So finally I get ready to order and get the classic cheesesteak with provolone and onions. My bf got one with cheese wiz ( yes ugh, cheese wiz). and we both got fries and a drink. The steaks were MASSIVE and worth the $9 they cost. I tried my bf's first and teh meat was good, and suprisingly so was the cheese wiz.. But I felt it was missing something. Peppers and onions perhaps? Eh.. So i took a bite of mine and boy what a difference provolne and onions make. It was heavenly... I ate the whole thing in a few bites and was literally tempted to buy another (didn't)... This was my first time eating a philly cheese steak in Philly, and I hear that there's A LOT of competetion, but I think Geno has got something right here. If I am ever back in Philly I will def. stop to grab one of these much sought after sub's.... One complaint: offer peppers on the menu, Thanks!"
6459,9,1,1,8/21/2014,"Haven't been to this establishment since a year. I only order the cheese fries because they are really good usually. Just had the cheese fries today and it was disgusting. I ended up throwing half way. Fries were not even crispy and they were soggy. Girlfriend said it has a powdery taste to it. Last time I'm coming here for anything. So sad, I used to be a big fan of their cheese fries."
6460,9,1,1,8/20/2014,"OK, So I'm a born & raised Philly girl. I bleed green just like any other die hard Philadelphian. I have heard ˜the ole ""What's the best cheesesteak in Philly"" debate many a time. I have been called every name in the book when I throw my opinion in the ring. To your average Philadelphia, I am a blasphemer, but as a true Philly girl, I gotsta keep it real. I'm just not into the famed Geno's. There are plenty of other authentic establishments that will hook you up with a much better sandwich."
6461,9,1,1,8/20/2014,"There is something wrong with you if you like or go here. You're either a tourist or have questionable character. Pat's is across the street just go there or any of the 100 steak places including food carts that are significantly better. Don't be fooled by the bright lights or the BS publicity it gets on the nation stage, its plain gross."
6462,9,1,1,8/19/2014,"Nope. No comparison to pats, and some rude ass service to boot. Go across the street."
6463,9,5,1,8/19/2014,"I don't get why there are so many negative reviews for Genos. ˜I loved Genos! ˜ I was in town and on the hunt to find the best cheesesteaks and out of the 4 I tried, Genos was my favorite! ˜And I even ate my Genos after it was sitting around in my fridge for a few hours so it wasn't even fresh! ˜ Genos - so juicy, tasty and oozing with cheese. ˜All of the flavors were there and it was so so so so so good. ˜When I reheated it, I was expecting it to be bad, but the flavors were all there. ˜I could just imagine how good it would have been if I ate it fresh. ˜The sandwich was also a perfect size! I tried Pats, Ishkabibble's and Jim's the same weekend and my leftover/sitting in the fridge for a few hours Geno's sandwich was actually the best out of the 4 believe it or not. ˜Pats was my second favorite since it was also very juicy and tasty. ˜I ate that fresh and made the choice to save Geno's for later. ˜Jim's was good, but it was tiny in size compared to the 4. ˜Jim's was also lacking the flavor Genos and Pats had. ˜Ishkabibble was the worst of the 4 since it lacked flavor =( ˜ I will definitely be back to try Genos fresh and we'll see if my mind changes!"
6464,9,1,1,8/17/2014,"Geno's is overrated. ˜It's mediocre cheesesteak, ˜I've had better at a local bodega. Don't go here with high expectations."
6465,9,2,1,8/16/2014,"I've had Pats many times, late night or for a morning brunch. I had Geno's only once when a friend bought us a few steaks for dinner. It tasted good, but I got the WORST food poisoning of my life that night. It was the only thing I ate aside from single miller light, so I have to assume it was the steak. I was sick for the next 18 hours and couldn't leave the house, let alone the bathroom. ˜Sticking with Pats in the future."
6466,9,2,1,8/14/2014,"Ehhhhh the cheesesteak is forgettable, definitely tourist trappy. I didn't try Pat's so I can't compare but I probably won't go back to try them either. Also not a huge fan of the over the top ~patriotism~ theme going on here but to each his own."
6467,9,2,1,8/14/2014,"Geno's is definitely an interesting place, but it's a tourist attraction and not a place to eat a cheesesteak. If you want an actual cheesesteak find a pizza place. The cheese fries are good, but not really worth the price."
6468,9,2,1,8/14/2014,The definition of a bad cheesesteak for the locals. The only reason I give them two stars is because the ordinary tourist wouldn't know any better. This place is just an attraction. Pretty much as bad as it gets.
6469,9,2,1,8/13/2014,"So after living in NJ my whole life, I finally made the trip to Geno's. This place does not live up to the hype at all. The food was not cooked fresh. We ordered and were given our food like 30 seconds later. So basically they have food just hanging out waiting to be placed on a roll. That does not sound appetizing at all. ˜The sandwich was not horrible, but not good. There was like 2 pieces of meat on the roll, and mostly uncooked onions. Oh and I wasn't aware, but they don't cut the steak like a typical cheese steak. It's more or less like a slab of meat. ˜The roll itself was ok. Most of the staff appeared to be annoyed. Maybe they are tired of working for a tourist attraction. Who knows. I will probably never go back here. Oh and I almost forgot, the minute we went to sit down, some older guy who claims that he worked there was trying to bum cigarettes from people. -__-"
6470,9,3,1,8/13/2014,"Most of the time, when I purchase a steak, it didn't come from live cook, came from the cooked pot. Pat's Steaks do that, fresh cooked. I would go for Pat's steak."
6471,9,2,1,8/12/2014,"What a greasy, sad disappointment. I was deciding if I wanted Pat's or Geno's (at the time I hadn't tried either). I chose to go with the shorter line, which was obviously the wrong choice because I landed at in a uncomfortable, greasy neon afterglow of a terrible sandwich. I'm giving this 2 stars because I think even a crummy cheesesteak is still a 2 star cheesesteak.. because cheesesteaks are awesome. Wait in line and go to Pat's, or, even better, skip this nonsense all together."
6472,9,2,1,8/12/2014,"Tried it for the first time because of the hype. Really not what I expected after trying all the other cheesesteak places in Philly. Definitely a tourist attraction..usually the hole in the walls that don't have the lights, glitz and glamour are way better"
6473,9,4,1,8/11/2014,"The Philly cheesesteak showdown went down! Genos versus Pats. This is one area that you need to pass by if you're visiting Philly. It's located in a typical Philly neighborhood with surrounding brick houses, plenty of people, and a lot of activity at the playground. Back to the steak off. Their sandwiches are similar sizes and the meat portions seem to be about the same. Pats bread is a little tougher than Genos. But with Genos bread, you can actually taste the richness of the bread. Genos onions and the cheese is hands down the winner. Overall unanimous decision goes to Genos."
6474,9,3,1,8/11/2014,"I tried both Geno's and Pat's one right after the other. No I did not eat two full cheesesteaks within a matter of minutes, thankyouverymuch! :) I had a few bites of each one and I have to say, they aren't anything special and for the price, definitely not anything special but if I had to chose I like Geno's better!"
6475,9,3,1,8/10/2014,"It's about what I expected. Greasy meat and onions on a great piece of bread but it's part of the Philly experience. We got there right before a huge lunch rush which lasted the rest of the time we were there. I'd venture to say that a Whiz wit would be awesome at 2am on the way home from the bar though. I'll try Pat's next to compare, then I've gotta get a roast pork that people rave about. I love sandwiches!"
6476,9,5,1,8/9/2014,Every time I go to south philadelphia i make it a point to stop at both Pat's and to geno's. I love them both. there is little difference between the two.
6477,9,1,1,8/9/2014,"I'm not one to write bad review's, ˜never have before, ˜but I find this place to be absolutely ridiculous. I came here to see what all the hype was about, and came to the conclusion that it was NOT for the taste or quality of the food! Hundreds of celebrity photo's and autographs is all that makes these people come back, and it saddens me to see how skewed humanity's perception is when we can no longer even use our own judgement and personal taste to value the food we eat! Because 'celebrities' once dined at this spot, it's automatically supposed to make the food something delicious?! Ridiculous. Don't. Just don't waste your time and money."
6478,9,3,1,8/9/2014,"Geno's is the Las Vegas of South Philly - open 24/7 and bright as heck at night! This place draws completely different crowds, depending on the time of day. My fair assessment: Lunch = Tourists | Dinner = Locals | Overnight = The After-Partiers. Whenever you go, be prepared to stand in line and/or lose your place if you don't order in English. But, who doesn't love a splash of orange fake cheese on white bread with lots of grease-soaked meat!? (I sometimes do!) While ""Pat's and Geno's"" is the slogan that resonates throughout the City of Brotherly Love for good cheesesteaks, my favorite will always be Jim's on South."
6479,9,2,1,8/9/2014,"If I had to pick between Pat's and Geno's then I guess I would pick Geno's..though if it came down to it I would really pick neither! I prefer a cheesesteak hoagie from Barrel's on 18th and Wolf though I wish they should stop skimping on the meat! Anyway..back to Geno's...picture this..it's 2AM on a hot summer night after you have had a little too much to drink so you decide to do what every Philly native does pop over to Geno's! Well....at 2AM on this hot summer night in Philly the air was so thick with the smell of steak, onions and garbage....or at least it was when I was there. It was nauseating and it made me lose my appetite so I just got fries and a soda and called it a morning!"
6480,9,2,1,8/9/2014,try it just to say you had it i guess
6481,9,2,1,8/8/2014,I came here with my dad on Monday night and our cheesesteaks were not that great. The meat was dry and they didn't cook their onions long enough. They also skimped on the cheese whiz. The roll was phenomenal though. The people that work here are just odd and unfriendly. They are cash only so go prepared with some bills. I still like Jim's on South better!
6482,9,3,1,8/8/2014,"This place is better than Pat's. The line was long, even at 2 pm on a Friday. The one with cheese whiz was pretty good. The Four Seasons makes a better cheesesteak."
6483,9,4,1,8/7/2014,yummm..love their cheese steaks!! best in philly
6484,9,2,1,8/7/2014,not good
6485,9,5,1,8/6/2014,"Love these cheesesteaks!! I have been to Pat's (across the street) and also Jim's. Geno's is by far much tastier and juicier. I like how the meat is cut into thinner slices than most other Philly cheesesteaks. I also prefer Geno's bread than any of the other cheesesteaks. I see people complaining about the service, but you know what you are getting yourself into: an establishment that has been around since 1966, quick service, and a bang for your buck. For the price that the cheesesteaks cost, I don't think we need 5 star service. It's all about how delicious it is!"
6486,9,3,1,8/5/2014,i like it but not love it. the cheese steak had everything it needed to be good but i just didnt feel the love for it.
6487,9,2,1,8/5/2014,"I will actually copy and paste from my review of Pat's because Geno's is essentially Pat's if Guy Fieri took the helm. Geno's is really a tourist spot more than anything else. ˜It's not that there's anything especially wrong with being a tourist spot, but Geno's is not someplace to go for a special meal. ˜Most people want to compare it to Pat's, which is another tourist spot. ˜Comparatively, Pat's has better bread, the meat and cheese are the same, but Geno's fries are better. ˜They offer the basic steaks and fries. ˜ If you are visiting Philadelphia and you're in the Italian market, I say go for the experience. ˜You're not going to get a sandwich made with any heart or soul, but you can say you did it. ˜If you're not in the Italian Market area, it's not worth the drive. Please keep in mind, Geno's (and most of the italian Market) is Cash Only."
6488,9,1,1,8/4/2014,"Why is this place famous? ˜I don't understand. You wait in line forever and then you get a loaf of bread with a few low quality pieces of steak (they are strips, not chopped finer, which doesn't really matter to me.) But there's so much fat on the meat, it's like youre chewing forever. ˜Listen, I'm a grease girl but I couldn't even finish it. I live in philly, didnt really wanna go in the first place, but now we did it and we can return to local places with much better steaks."
6489,9,2,1,8/3/2014,"I'm only 31 years old. Why does this matter? Well, it matters because in my lifetime I can't remember Geno's (or even Pat's) being that good. I think many years ago, they were both kings but they have fallen due to their statuses as tourist symbols. Tourist traps is what they are. The steaks there are cold and are only fitting for the drunken and lost who have no closer alternative."
6490,9,3,1,8/3/2014,Geno's fries are the best! But I was disappointed with the cheesesteak. The perfect meal is a Pat's cheesesteak and Geno's fries :-)
